,Bundesland,Landkreis,EWZ,lat,lon
157,Brandenburg,Spree-Neiße (Landkreis),115456.0,51.75832674652202,14.433021163204856
158,Brandenburg,Teltow-Fläming (Landkreis),166890.0,52.07281876923482,13.275975134260372
159,Brandenburg,Uckermark (Landkreis),120349.0,53.20585152796088,13.861428406374305
160,Bremen,Bremen (Kreisfreie Stadt),568006.0,53.197227852534816,8.614138358751006
161,Bremen,Bremerhaven (Kreisfreie Stadt),113026.0,53.60676131363426,8.651796267775365
162,Hamburg,Hamburg (Kreisfreie Stadt),1830584.0,53.55769272833609,9.730853054734672
163,Hessen,Bergstraße (Landkreis),268780.0,49.618938246639175,8.678676256800959
164,Hessen,Darmstadt (Kreisfreie Stadt),158254.0,49.88143965341239,8.664688986129173
165,Hessen,Darmstadt-Dieburg (Landkreis),296048.0,49.85550498252999,8.79534731284909
166,Hessen,Frankfurt am Main (Kreisfreie Stadt),746878.0,50.11793991453046,8.644136544618746
167,Hessen,Fulda (Landkreis),221783.0,50.56376040229282,9.759008529505694
168,Hessen,Gießen (Landkreis),267056.0,50.5702479193444,8.807565815825733
169,Hessen,Groß-Gerau (Landkreis),271403.0,49.904323798208104,8.470262213885468
170,Hessen,Hersfeld-Rotenburg (Landkreis),121101.0,50.90612643591966,9.75281818599782
171,Hessen,Hochtaunuskreis (Landkreis),235995.0,50.281553192545694,8.504718423701535
172,Hessen,Kassel (Kreisfreie Stadt),200736.0,51.36383677868968,9.539784319356551
173,Hessen,Kassel (Landkreis),236674.0,51.26859457712085,9.70790974888942
174,Hessen,Lahn-Dill-Kreis (Landkreis),254164.0,50.64808324873288,8.36562167422226
175,Hessen,Limburg-Weilburg (Landkreis),171971.0,50.427397471654,8.19950006506977
176,Hessen,Main-Kinzig-Kreis (Landkreis),418208.0,50.243962600952365,9.285814738187204
177,Hessen,Main-Taunus-Kreis (Landkreis),236969.0,50.1025410435184,8.434550263471076
178,Hessen,Marburg-Biedenkopf (Landkreis),246165.0,50.836900958594676,8.738031433434028
179,Hessen,Odenwaldkreis (Landkreis),96597.0,49.67145095647165,8.979518695459701
180,Hessen,Offenbach (Landkreis),351692.0,50.02170382224701,8.811348041728934
181,Hessen,Offenbach am Main (Kreisfreie Stadt),126658.0,50.09107418347941,8.780963869267593
182,Hessen,Rheingau-Taunus-Kreis (Landkreis),186602.0,50.141933565812046,8.080814847819491
183,Hessen,Schwalm-Eder-Kreis (Landkreis),180754.0,51.02361909049519,9.373406863280268
184,Hessen,Vogelsbergkreis (Landkreis),106451.0,50.63800633330665,9.271445057365408
185,Hessen,Waldeck-Frankenberg (Landkreis),157256.0,51.190337238272626,8.888577970479382
186,Hessen,Werra-Meißner-Kreis (Landkreis),101101.0,51.190615662406046,9.929215584324186
187,Hessen,Wetteraukreis (Landkreis),305312.0,50.35482159886664,8.90763816799368
188,Hessen,Wiesbaden (Kreisfreie Stadt),278654.0,50.079176770766274,8.260410967933508
189,Mecklenburg-Vorpommern,Ludwigslust-Parchim (Landkreis),212522.0,53.619740607962854,11.364446020308064
190,Mecklenburg-Vorpommern,Mecklenburgische Seenplatte (Landkreis),260574.0,53.54337142913653,13.002167721770899
191,Mecklenburg-Vorpommern,Nordwestmecklenburg (Landkreis),156993.0,53.96306625262042,11.476499572164395
192,Mecklenburg-Vorpommern,Rostock (Kreisfreie Stadt),208409.0,54.16798984230506,12.103506331320727
193,Mecklenburg-Vorpommern,Rostock (Landkreis),214635.0,54.05154361320003,11.514752165705035
194,Mecklenburg-Vorpommern,Schwerin (Kreisfreie Stadt),95797.0,53.678851045893275,11.356572947935204
195,Mecklenburg-Vorpommern,Vorpommern-Greifswald (Landkreis),237066.0,54.18016678814568,13.35481439626377
196,Mecklenburg-Vorpommern,Vorpommern-Rügen (Landkreis),225123.0,54.26480096804504,13.389742038524306
197,Niedersachsen,Ammerland (Landkreis),123377.0,53.218472414708316,8.013232635069594
198,Niedersachsen,Aurich (Landkreis),189949.0,53.63980685946931,6.8862890362893
199,Niedersachsen,Braunschweig (Kreisfreie Stadt),248023.0,52.27522091660131,10.524063578752733
200,Niedersachsen,Celle (Landkreis),178764.0,52.71321473563696,10.103624586190556
201,Niedersachsen,Cloppenburg (Landkreis),167925.0,52.91071179021793,7.904940262832767
202,Niedersachsen,Cuxhaven (Landkreis),198100.0,53.61629840766473,8.812008545739898
203,Niedersachsen,Delmenhorst (Kreisfreie Stadt),77521.0,53.04936820654025,8.645628633642199
204,Niedersachsen,Diepholz (Landkreis),216012.0,52.72818536001022,8.70115750218561
205,Niedersachsen,Emden (Kreisfreie Stadt),50607.0,53.36107004741376,7.180643245500296
206,Niedersachsen,Emsland (Landkreis),323636.0,52.73747135890476,7.402539186312693
207,Niedersachsen,Friesland (Landkreis),98509.0,53.78632201938685,7.906078073330573
208,Niedersachsen,Gifhorn (Landkreis),175079.0,52.58007241140844,10.60407931768335
209,Niedersachsen,Goslar (Landkreis),137563.0,51.8745992126293,10.400634375545517
210,Niedersachsen,Göttingen (Landkreis),328036.0,51.56407836030904,10.087112587081954
211,Niedersachsen,Grafschaft Bentheim (Landkreis),135859.0,52.475913109550326,7.02029282868042
212,Niedersachsen,Hameln-Pyrmont (Landkreis),148296.0,52.09505950171867,9.389867292119249
213,Niedersachsen,Harburg (Landkreis),251511.0,53.33005287517027,10.30431701330801
214,Niedersachsen,Heidekreis (Landkreis),139099.0,52.92805167146804,9.768703066156784
215,Niedersachsen,Helmstedt (Landkreis),91720.0,52.2605727634454,10.888912428446432
216,Niedersachsen,Hildesheim (Landkreis),276640.0,52.090129411735724,9.943423474111864
217,Niedersachsen,Holzminden (Landkreis),71144.0,51.88055207996812,9.551287080283071
218,Niedersachsen,Leer (Landkreis),168946.0,53.59085320207042,6.864638434800043
219,Niedersachsen,Lüchow-Dannenberg (Landkreis),48357.0,53.01987354093547,11.123072851652568
220,Niedersachsen,Lüneburg (Landkreis),182930.0,53.232764702739566,10.573069765770336
221,Niedersachsen,Nienburg (Weser) (Landkreis),121470.0,52.60903285573005,9.113810723684551
222,Niedersachsen,Northeim (Landkreis),133046.0,51.56922063469053,9.645682673199858
223,Niedersachsen,Oldenburg (Landkreis),129924.0,52.988004574754456,8.38951027123802
224,Niedersachsen,Oldenburg (Oldb) (Kreisfreie Stadt),167081.0,53.1445520949436,8.224337992205884
225,Niedersachsen,Osnabrück (Kreisfreie Stadt),164374.0,52.27767413020032,8.047045709433489
226,Niedersachsen,Osnabrück (Landkreis),356140.0,52.69307110932272,7.793204007713072
227,Niedersachsen,Osterholz (Landkreis),113105.0,53.250995216017806,8.808131985770945
228,Niedersachsen,Peine (Landkreis),133368.0,52.30414261339971,10.255277647341222
229,Niedersachsen,Region Hannover (Landkreis),1152675.0,52.42184105963597,9.719865928322141
230,Niedersachsen,Rotenburg (Wümme) (Landkreis),163377.0,53.250362093619785,9.307440592521594
231,Niedersachsen,Salzgitter (Kreisfreie Stadt),104548.0,52.12441146944282,10.370696409915944
232,Niedersachsen,Schaumburg (Landkreis),157883.0,52.29272028843882,9.206422567170724
233,Niedersachsen,Stade (Landkreis),201887.0,53.55047137083854,9.77344251926897
234,Niedersachsen,Uelzen (Landkreis),92744.0,53.06708803045143,10.201320663116551
